source,target,weight
7nrx,9ero,1.8558052479252958
7nrx,9fh6,0.9710993973736551
7nrx,9h5g,0.850552564868441
7nrx,9h5j,0.8697721664668409
7nrx,9hbb,1.4419087870376344
7nrx,9o6v,1.112645908884338
7nrx,9o6w,1.4581010412984665
7nrx,9o6x,1.3071628668058923
7nrx,9o6y,1.435336838876284
7nrx,9o6z,1.3070115684114678
7nrx,9o76,1.6311522480217178
7nrx,9o79,1.3031165869673105
7nrx,9o7b,1.3492861690196283
7nrx,9o7c,1.3057967014581113
7nrx,9pgo,0.9232903757017784
7nrx,9r2f,0.6784508192285201
7nrx,9shs,1.7664239318063715
7nrx,9tzx,0.7613386720428096
7nsl,6z1i,0.39015945127605783
7nsl,6z1o,0.08911045444155279
7nsl,9eme,0.09005877588077874
7ob4,6sdz,1.537905371032205
7ob4,8ade,1.1955198737276538
7ob4,8e7d,1.5359228073139062
7ob4,8e7e,0.31256975087563876
7ob4,8e7h,1.1718287218228036
7ob4,8e7i,0.6392637293245399
7ob4,8e7j,0.3758886710359352
7ob4,8g9r,0.8504412701223822
7ob4,8gbr,1.4234072981902868
7ob4,8pke,1.4843971678885832
7ob4,8pkf,1.1924506703991926
7ob4,8pkg,1.6826574578336786
7ob4,8tdn,1.3520069129066774
7ob4,8tdo,0.8965859608352448
7ob4,9bdm,1.0444368204129022
7ob4,9bdr,1.5108247360362987
7ob4,9byn,1.1561164577653962
7ob4,9bzs,1.4930017738790005
7ob4,9d21,1.2213349522297352
7ob4,9d23,1.3642697890272477
7ob4,9d24,0.8666987222978089
7ob4,9d27,1.224771945351462
7ob4,9d2g,1.2912194618864854
7ob4,9hx3,1.3138235394344808
7ob4,9hyw,1.1567503788144244
7ob4,9nnn,1.6777826970758543
7ob4,9px6,0.7897489735396952
7ob4,9px7,0.9368120335948775
7ob4,9px9,0.5665252616627401
7ob4,9zld,1.1636823229298678
7ovt,6dso,2.182102239982093
7ovt,6zch,2.143238029288478
7ovt,9r4z,1.6778171170566973
7ozg,6rt0,1.437500272066976
7ozg,6rtb,0.01078569714745039
7ozg,6sst,1.2416656982747447
7ozg,6ssx,1.2930211668545417
7ozg,6xyo,0.15384391926058452
7ozg,7ncg,0.022328029828000407
7ozg,7nch,0.3158267210872756
7ozg,7nci,0.1286747831862913
7ozg,7ncj,0.29158534928436586
7ozg,7ozh,0.10564958152594875
7ozg,7v47,0.1520469632574874
7ozg,7v48,0.061850839506255605
7ozg,7v4a,0.6172088996314631
7ozg,7xo0,0.10817772970075219
7ozg,7xo1,0.5911744403121835
7ozg,7xo2,0.31587608358563274
7ozg,7ymn,0.020430921872156893
7ozg,8a4l,0.5428847332296439
7ozg,8ads,0.676313086286592
7ozg,8aex,0.2416513117299517
7ozg,8bqv,0.2973750860639253
7ozg,8bqw,0.39407627541471874
7ozg,8cyr,0.6712229994086667
7ozg,8cys,0.5607360197421688
7ozg,8cyt,0.5161059172701614
7ozg,8cyv,0.6077820638229036
7ozg,8cyw,1.295863402919157
7ozg,8cyx,1.2798630161326332
7ozg,8cyy,0.48301049003446683
7ozg,8cz0,0.9607456314296474
7ozg,8cz1,1.1989821995457501
7ozg,8cz2,0.5996383976140154
7ozg,8cz3,0.6682871287396881
7ozg,8cz6,0.27932174687395844
7ozg,8hzb,0.38036177408337013
7ozg,8pix,0.024794440309226916
7ozg,8rrr,1.4419581551249574
7ozg,9cda,0.05870076157745226
7ozg,9ck3,0.24401561524543008
7ozg,9ckk,0.48957095421064006
7ozg,9e8u,0.2480729666043143
7ozg,9e8y,0.2412118782405029
7ozg,9ewv,0.06638991799368496
7ozg,9fyp,0.06207561856164501
7ozg,9hc6,0.8625928897145305
7ozg,9hc7,0.919386204286264
7ozg,9hc8,0.6675495242949816
7ozg,9hc9,0.8654657849917081
7ozg,9hca,0.867395370400085
7ozg,9hcb,0.8875029775979598
7ozg,9hgr,0.6952442483360955
7ozg,9k24,0.03188232577093684
7ozg,9o4b,0.37926577801463646
7ozg,9obp,0.09039567367996781
7ozg,9rb3,0.34804188950205595
7ozg,9ufy,0.04494382408333891
7ozh,6a6b,0.0508604304873697
7ozh,6peo,0.12749756640287108
7ozh,6rt0,0.3175127642618613
7ozh,6ufr,0.2808753250949964
7ozh,6xyq,0.009005077879869816
7ozh,7nca,0.3155187314668238
7ozh,7ncg,0.33843537213161856
7ozh,7ncj,0.3557497227777421
7ozh,7nck,0.2978358930494484
7ozh,7ozg,0.10564958152594875
7ozh,7uak,0.2910943804771626
7ozh,7v47,0.1764128266529407
7ozh,7v48,0.5491095643417071
7ozh,7wnz,0.1730131122099686
7ozh,7wo0,0.09620987650512092
7ozh,7xo0,0.6039582924205623
7ozh,7xo1,0.6897218687727694
7ozh,7xo2,0.6312365667418507
7ozh,7xo3,0.5649956249811887
7ozh,8ce7,0.028941527935926546
7ozh,8cys,0.008422794859016003
7ozh,8h03,0.4358640804743275
7ozh,8h04,0.8656115007064524
7ozh,8h05,0.21357759545651556
7ozh,8hzs,0.010095401324328424
7ozh,8oqi,0.055093066596398545
7ozh,8pjo,0.35654082793487063
7ozh,8rrr,0.1356892520607642
7ozh,8uie,0.3533987365832027
7ozh,8y2p,0.0098117687762183
7ozh,8zwk,0.028738566570950346
7ozh,9cd9,0.03294021382190628
7ozh,9ckk,0.125623937784888
7ozh,9ckl,0.24285006904240164
7ozh,9cx6,0.16382580970173835
7ozh,9e9x,0.12950383213800076
7ozh,9euu,0.35759720191930133
7ozh,9ewv,0.524308687486881
7ozh,9fyp,0.4395400667026076
7ozh,9jby,0.06046753007373793
7ozh,9jc3,0.27870239418925075
7ozh,9jc4,0.36124235078096306
7ozh,9jc5,0.1318682689224189
7ozh,9jd7,0.04711253675917968
7ozh,9jd8,0.2911903922351804
7ozh,9jdk,0.029522094351906513
7ozh,9je2,0.5182476398904079
7ozh,9je8,0.1044260563548323
7ozh,9jke,0.2082850525172618
7ozh,9k23,0.0711746717529466
7ozh,9k24,0.5486349969355663
7ozh,9lon,0.29845906117262155
7ozh,9obp,0.12200578906567641
7ozh,9qyn,0.0639639160664242
7ozh,9rb6,0.33765521882011296
7ozh,9rzf,0.6327058392928434
7ozh,9ufs,0.033919798714082815
7ozh,9ujq,0.03210235076240743
7p65,10ij,0.9967433891480818
7p65,6gx5,0.290753039759789
7p65,6tjo,0.6024050887196235
7p65,6tjx,1.2153467454061653
7p65,6vh7,1.2288919388424433
7p65,6vha,1.2175228707237091
7p65,7p66,1.1279791765549612
7p65,7p67,0.9962579667814927
7p65,7p68,1.4619773074994198
7p65,7p6a,1.4444641952469004
7p65,7p6b,1.5630325065909343
7p65,7p6c,1.4855381188444128
7p65,7p6d,0.78255878849677
7p65,7p6e,0.7116968895502284
7p65,7u0z,3.289857883902261
7p65,8orf,0.7149689023426534
7p65,8p34,0.15843930558452507
7p65,8ttn,0.267686915685167
7p65,9gg0,0.9362356163038065
7p65,9gg1,1.0434355966105902
7p65,9gg6,0.11754390520056432
7p66,6gx5,0.33202121940799334
7p66,6tjo,0.1542781165552507
7p66,6tjx,0.3495304623217201
7p66,6vh7,0.38863557566554496
7p66,6vha,0.4757818290573967
7p66,7p65,1.1279791765549612
7p66,7p67,3.057061795874478
7p66,7p68,2.90808549441181
7p66,7p6a,2.6733905462246126
7p66,7p6b,2.361386905874795
7p66,7p6c,2.1106741545360417
7p66,7p6d,0.1946321814355969
7p66,7p6e,0.22764450968715738
7p66,7u0z,1.0037334066265677
7p66,8p34,0.19418889569271885
7p66,8q92,0.11208649960526315
7p66,8ttn,0.4636125854709209
7p66,9gg0,0.6812463616389827
7p66,9gg1,0.9201517863305291
7p67,6tjo,0.13663907888494797
7p67,6tjx,0.3000868928313591
7p67,6vh7,0.5001982279973457
7p67,6vha,0.506048554640946
7p67,7p65,0.9962579667814927
7p67,7p66,3.057061795874478
7p67,7p68,3.4744890912029973
7p67,7p6a,2.726023116227229
7p67,7p6b,2.2230625348029927
7p67,7p6c,2.200882558250997
7p67,7p6e,0.2043093947566817
7p67,7u0z,0.892839475229826
7p67,8orf,0.18576668038115934
7p67,8ttn,0.5459420461169197
7p67,9gg0,0.6009836733756592
7p67,9gg1,0.8902393593210227
7p67,9gg6,0.1095626116891327
7p67,9mr8,0.027487748213210417
7p68,10ij,0.030026550999603246
7p68,6gx5,0.36252013908914743
7p68,6tjo,0.2963495260603566
7p68,6tjx,0.6712172069258147
7p68,6vh7,0.6800868248200274
7p68,6vha,0.7119456707183776
7p68,7p65,1.4619773074994198
7p68,7p66,2.90808549441181
7p68,7p67,3.4744890912029973
7p68,7p6a,2.9764708987981736
7p68,7p6b,2.839553709162729
7p68,7p6c,2.535134620322495
7p68,7p6d,0.33222376893839234
7p68,7p6e,0.4704752043805538
7p68,7u0z,1.3190524403427801
7p68,8orf,0.5279886872677082
7p68,8p34,0.2704677591065218
7p68,8ttn,0.6956004376100051
7p68,9gg0,0.8268915225017102
7p68,9gg1,0.9823494428268716
7p6a,10ij,0.37975263200833614
7p6a,10ik,0.0741129086586893
7p6a,6gx5,0.779763617005622
7p6a,6tjo,0.8236914838456553
7p6a,6tjx,0.9518700385465342
7p6a,6vh7,0.6581310567836626
7p6a,6vha,0.7004575814808979
7p6a,7p65,1.4444641952469004
7p6a,7p66,2.6733905462246126
7p6a,7p67,2.726023116227229
7p6a,7p68,2.9764708987981736
7p6a,7p6b,3.971676614253088
7p6a,7p6c,4.09573626456535
7p6a,7p6d,0.40601136964682344
7p6a,7p6e,0.852930385404818
7p6a,7u0z,1.4731946453686773
7p6a,8orf,0.8555220262145957
7p6a,8p34,0.7691005711455654
7p6a,8q92,0.20057014870205742
7p6a,8ttn,0.831001793425654
7p6a,9gg0,1.2718801367438555
7p6a,9gg1,1.3279163203874778
7p6a,9gg6,0.21840348670492693
7p6b,10ij,0.1688737802474662
7p6b,6gx5,0.7433895554078799
7p6b,6tjo,0.9399415977703625
7p6b,6tjx,1.1215742450410144
7p6b,6vh7,0.785521450650978
7p6b,6vha,0.7722195969331859
7p6b,7p65,1.5630325065909343
7p6b,7p66,2.361386905874795
7p6b,7p67,2.2230625348029927
7p6b,7p68,2.839553709162729
7p6b,7p6a,3.971676614253088
7p6b,7p6c,3.7581319859547064
7p6b,7p6d,0.6047205118603306
7p6b,7p6e,0.9107464417897313
7p6b,7u0z,1.6404460719222063
7p6b,8orf,0.9311347905897251
7p6b,8p34,0.7576622097922139
7p6b,8ttn,0.6780229673649496
7p6b,9gg0,1.2421197740088465
7p6b,9gg1,1.6242706172476271
7p6b,9gg6,0.19485853772486833
7p6c,10ij,0.3922248499147457
7p6c,6gx5,0.7829572958850894
7p6c,6tjo,0.7977504570675494
7p6c,6tjx,0.9998875571618984
7p6c,6vh7,0.5148696445363594
7p6c,6vha,0.5178040781355502
7p6c,7p65,1.4855381188444128
7p6c,7p66,2.1106741545360417
7p6c,7p67,2.200882558250997
7p6c,7p68,2.535134620322495
7p6c,7p6a,4.09573626456535
7p6c,7p6b,3.7581319859547064
7p6c,7p6d,0.6611721032176595
7p6c,7p6e,0.8155792407496755
7p6c,7u0z,1.1017437284280833
7p6c,8orf,1.0178198743116884
7p6c,8org,0.03954634164258346
7p6c,8p34,1.04541464945576
7p6c,8ttn,0.9670525961078811
7p6c,9gg0,1.2077156735203265
7p6c,9gg1,1.454903385016078
7p6c,9gg6,0.3726689028516466
7p6d,10ij,0.9251930513423681
7p6d,6tjo,0.8355905058642689
7p6d,6tjx,1.5190855058857573
7p6d,6vh7,1.257205716131255
7p6d,6vha,1.1345060304048324
7p6d,7p65,0.78255878849677
7p6d,7p66,0.1946321814355969
7p6d,7p68,0.33222376893839234
7p6d,7p6a,0.40601136964682344
7p6d,7p6b,0.6047205118603306
7p6d,7p6c,0.6611721032176595
7p6d,7p6e,0.8067746090269665
7p6d,7u0z,0.49320387084137296
7p6d,8orf,1.1518371338248345
7p6d,8org,0.07081978255146879
7p6d,9gg0,1.030018918045716
7p6d,9gg1,1.3383274476720453
7p6e,10ij,0.5025620775414895
7p6e,6tjo,1.5256204870943404
7p6e,6tjx,1.6039182349192416
7p6e,6vh7,1.0895996555791805
7p6e,6vha,1.105823291335208
7p6e,7p65,0.7116968895502284
7p6e,7p66,0.22764450968715738
7p6e,7p67,0.2043093947566817
7p6e,7p68,0.4704752043805538
7p6e,7p6a,0.852930385404818
7p6e,7p6b,0.9107464417897313
7p6e,7p6c,0.8155792407496755
7p6e,7p6d,0.8067746090269665
7p6e,7u0z,0.0866319115754158
7p6e,8orf,1.041673766829568
7p6e,8org,0.4855042257287572
7p6e,8p34,0.07542200179937983
7p6e,9gg0,0.5559384434531407
7p6e,9gg1,0.711774593008261
7p6e,9gg6,0.036896124453045055
7p6e,9mr8,0.10659086355740821
7q3u,9fof,0.05305094347937911
7q4b,12gb,0.5123444918694228
7q4b,21fb,0.7678014495353721
7q4b,2beg,0.022153692467534868
7q4b,2mxu,0.23615424856645287
7q4b,5kk3,0.4675710569960958
7q4b,6n3c,0.08484960120149787
7q4b,6ti5,0.07566419492884142
7q4b,6ti6,0.1651460052246873
7q4b,6ti7,0.39683522222592604
7q4b,6w0o,0.10929527474837215
7q4b,7f29,0.27652375688657893
7q4b,7q4m,0.4309045804580425
7q4b,8azs,1.491560608287823
7q4b,8azt,0.13968874141358176
7q4b,8bfz,0.34714419851039907
7q4b,8bg0,0.1412407718981607
7q4b,8ezd,0.17177850602932088
7q4b,8kew,1.217842461797313
7q4b,8kf1,0.7754929799626693
7q4b,8kf3,0.9144038082038597
7q4b,8kf4,1.4406733511781675
7q4b,8kf5,0.8064181013653545
7q4b,8kf6,0.5858815687417029
7q4b,8ol2,0.3226220162597583
7q4b,8ol3,0.5918855331812976
7q4b,8ol5,0.4570639503456923
7q4b,8ol6,0.3057597359282445
7q4b,8ol7,0.706278546233148
7q4b,8olo,0.2643560192653081
7q4b,8otf,0.3694936506672061
7q4b,8ovk,0.0428150692445445
7q4b,8sej,1.2765822034767007
7q4b,8sek,0.20418675198430886
7q4b,8sel,0.3853508198323181
7q4b,9ck6,1.5439782618046345
7q4b,9cki,1.4308182112331767
7q4b,9co4,1.1662971737134842
7q4b,9czn,1.0538670971156283
7q4b,9czp,1.0994874883569004
7q4b,9fh1,0.10041005971624277
7q4b,9fh2,0.3702187512566055
7q4b,9fh3,0.3466385488123923
7q4b,9fh4,0.18899939874281063
7q4b,9jaz,0.7523403736838374
7q4b,9jb0,1.0158651095856253
7q4b,9jb1,0.8669832740867118
7q4b,9jb2,0.6783907008056567
7q4b,9k0d,0.47168265128106823
7q4b,9k0e,0.04912338038135444
7q4b,9k0f,0.19315780328399107
7q4b,9m5q,0.009049604361568476
7q4b,9wao,0.17094353031363152
7q4b,9wap,0.23195729572671508
7q4m,12gb,0.2319938718938681
7q4m,21fb,0.39817998636692326
7q4m,2mxu,0.18739821846109933
7q4m,5kk3,0.44497240190786186
7q4m,6ti7,0.18474279553357148
7q4m,6w0o,0.0771136120860156
7q4m,7f29,0.3801576997544898
7q4m,7q4b,0.4309045804580425
7q4m,8azs,0.5305647186024707
7q4m,8azt,0.3839728064624217
7q4m,8bfz,0.8583485269382389
7q4m,8bg0,0.6342683942602156
7q4m,8ezd,0.22451929203637166
7q4m,8j47,0.059027365716980994
7q4m,8kew,0.3407594211468605
7q4m,8kf1,0.38913276491789894
7q4m,8kf3,1.1070471972235942
7q4m,8kf4,0.5807324461598534
7q4m,8kf5,0.16165921691884694
7q4m,8kf6,0.7014427861745893
7q4m,8ol2,0.952021219838274
7q4m,8ol3,0.3697477601967737
7q4m,8ol5,1.1668698589229323
7q4m,8ol6,0.9325903665192733
7q4m,8olo,0.14367446367139425
7q4m,8otf,0.8534464373874787
7q4m,8sej,0.382527088289752
7q4m,9ck6,0.48346279126524233
7q4m,9cki,0.5572470402847435
7q4m,9co4,0.45043384215287824
7q4m,9czn,0.3517659586026575
7q4m,9czp,0.26114240023472013
7q4m,9fh1,0.27396440388985244
7q4m,9fh2,0.15686658667818767
7q4m,9jaz,0.07790754090769252
7q4m,9jb0,0.16285856386715755
7q4m,9jb2,0.3468543072920026
7q4m,9k0d,0.04852894318612729
7q4m,9k0e,0.10504830545800085
7q4m,9k0f,0.3748355717444559
7q4m,9obk,0.24292495168711675
7q4m,9wao,0.8787107719366176
7q4m,9wap,1.0049960357435692
7q64,7q65,0.1596683478912307
7q64,7q66,0.3587886436979972
7q64,7ykw,0.033154737348561364
7q64,7yl3,0.07034920215751611
7q64,8dja,0.1663862165693692
7q64,8oln,0.19640852481763532
7q65,7q64,0.1596683478912307
7q65,7q66,0.03546677183872049
7q65,8owd,0.09288810847703846
7q65,8owk,0.06751341631544286
7q66,7q64,0.3587886436979972
7q66,7q65,0.03546677183872049
7q66,9umh,0.03739189389538297
7qig,7lna,0.6006512845420822
7qig,7td6,2.5806175389420027
7qig,8a00,2.5645714406039537
7qig,8efu,1.2483254029473492
7qig,9dmy,0.5863655526199627
7qig,9dmz,0.4024729061983302
7qjv,10kr,0.7694881194045994
7qjv,5o3l,0.9270978246047783
7qjv,5o3o,1.3155901094324265
7qjv,5o3t,1.1083355233627152
7qjv,6gx5,0.18598560004835873
7qjv,6hre,1.3133341442627477
7qjv,6hrf,1.3493297953582224
7qjv,6nwp,1.800131106157626
7qjv,6nwq,0.36571865910745227
7qjv,6vhl,0.8762059586232578
7qjv,6vi3,1.0085663868691723
7qjv,7mkf,1.307365248151317
7qjv,7mkg,1.490181304545091
7qjv,7mkh,1.3040481651690485
7qjv,7nrq,2.119294985118507
7qjv,7nrs,2.1879416466756405
7qjv,7nrt,2.2117787678641827
7qjv,7nrv,1.854307896994379
7qjv,7nrx,1.4062846601187422
7qjv,7qjw,1.1473984633798404
7qjv,7qjx,1.0950416904938955
7qjv,7qjy,1.0856544404837911
7qjv,7qjz,1.2738639551474198
7qjv,7qk1,1.534795826259721
7qjv,7qk2,1.4294257818350382
7qjv,7qk5,1.8308096939936669
7qjv,7qki,1.9032598598356496
7qjv,7qkj,1.2866672255525198
7qjv,7qkk,1.254678021527928
7qjv,7qkl,1.1494198958969493
7qjv,7qku,2.204709808109151
7qjv,7qkv,1.0824601757799603
7qjv,7qkx,1.7445910769329285
7qjv,7ql0,1.16412661774185
7qjv,7ql1,1.7291724976814637
7qjv,7ql3,0.8003430287558505
7qjv,7ql4,3.133691644967591
7qjv,7r4t,1.3366603608652596
7qjv,7r5h,1.4972127509662099
7qjv,7upe,1.0659738915746872
7qjv,7upf,1.02048968386842
7qjv,7upg,1.1844929710497123
7qjv,7ymn,0.7966054133257078
7qjv,7ypg,0.05563205199938994
7qjv,8azu,0.9307657233807106
7qjv,8bgs,1.360591375656449
7qjv,8bgv,1.0365620572780658
7qjv,8byn,1.577469724265664
7qjv,8caq,1.5478994707198495
7qjv,8cax,0.7238604834270431
7qjv,8fug,1.4576834805367611
7qjv,8ore,2.1168813285837333
7qjv,8ot6,1.838466158458759
7qjv,8ot9,1.0155391911213472
7qjv,8otc,0.8028831585700524
7qjv,8otg,1.6203511931609775
7qjv,8oth,1.1401298586529383
7qjv,8oti,1.567597479722712
7qjv,8otj,1.1744289786279511
7qjv,8p34,0.26866194427863394
7qjv,8q27,1.345387302497849
7qjv,8q2j,2.0822800491666316
7qjv,8q2k,1.041104494511909
7qjv,8q2l,1.120708787820852
7qjv,8q7f,1.5564067208005274
7qjv,8q7l,1.2562648802388037
7qjv,8q7m,2.3939914919663416
7qjv,8q7p,1.745493043453293
7qjv,8q7t,1.7358572728542878
7qjv,8q88,2.3774434321541937
7qjv,8q8c,1.6428417047135002
7qjv,8q8d,2.178474596470776
7qjv,8q8e,1.9332234015993772
7qjv,8q8f,2.2259695385447245
7qjv,8q8l,1.4504343861628943
7qjv,8q8m,2.3191032205589273
7qjv,8q8r,2.398756783373804
7qjv,8q8s,2.251409721512907
7qjv,8q8u,0.7903176099478638
7qjv,8q8v,0.8383000304356051
7qjv,8q8w,1.7038797311599168
7qjv,8q8x,1.4008699422559867
7qjv,8q8y,1.35949023358138
7qjv,8q8z,1.4445802960079244
7qjv,8q97,1.0706841165867902
7qjv,8q98,1.0122230212285592
7qjv,8q99,0.9705445337521829
7qjv,8q9a,2.04205711780471
7qjv,8q9b,1.2261893726735265
7qjv,8q9c,1.2892013242971756
7qjv,8q9d,0.9613735426929851
7qjv,8q9e,0.725034301046471
7qjv,8q9f,1.2284714916599122
7qjv,8q9g,1.8983368055865832
7qjv,8q9h,1.847080806497221
7qjv,8q9i,2.02923533440606
7qjv,8q9j,1.918811362381044
7qjv,8q9k,1.2247513329165074
7qjv,8q9l,1.9590953906523842
7qjv,8q9m,1.9370181051941764
7qjv,8q9o,1.7747324400022033
7qjv,8qcp,1.7365724345916913
7qjv,8qcr,0.573715439930606
7qjv,8qjj,1.1570593910518618
7qjv,8seh,1.6446696613936607
7qjv,8sei,1.4902051249979493
7qjv,8uq7,2.4589998636232586
7qjv,8zwl,1.7037881961065195
7qjv,8zwm,1.226107948770084
7qjv,8zx6,1.97719952499442
7qjv,9b4l,1.5655487137646003
7qjv,9b4m,1.4343988091388933
7qjv,9b4n,1.6719951859142927
7qjv,9b4o,1.3008872812694443
7qjv,9bbl,1.8032477256054882
7qjv,9bbm,1.2616942609582344
7qjv,9bxi,1.990108698683212
7qjv,9bxo,1.828747230689821
7qjv,9bxq,1.5733278077556723
7qjv,9bxr,1.554456861591261
7qjv,9cgx,1.7891718737593252
7qjv,9cgz,2.0742905910732476
7qjv,9czi,2.0436502957146447
7qjv,9czl,2.0832299100180665
7qjv,9eo7,1.9786855382960542
7qjv,9eo9,1.3704548135067203
7qjv,9eoe,2.019556616387111
7qjv,9eog,2.09050517204944
7qjv,9eoh,1.8050505986065506
7qjv,9erm,1.6457363411857497
7qjv,9ern,1.607319239705409
7qjv,9ero,1.6071500720235572
7qjv,9fh6,1.8175266566483306
7qjv,9h5g,2.3956977944921305
7qjv,9h5j,2.082735634973628
7qjv,9hbb,2.676796015932781
7qjv,9o6v,2.2331742619340083
7qjv,9o6w,2.2539322469451473
7qjv,9o6x,2.2751082955340087
7qjv,9o6y,2.095934045713055
7qjv,9o6z,1.805845049147737
7qjv,9o76,2.0701586503270955
7qjv,9o79,2.2515148740591497
7qjv,9o7b,2.1250729950049525
7qjv,9o7c,2.105509341936398
7qjv,9pgo,2.004660441560161
7qjv,9r2f,1.164091885349761
7qjv,9shs,1.7726092864933065
7qjv,9tzx,1.0389848160572823
7qjw,10kr,1.033724538884536
7qjw,5o3l,0.7308588359827954
7qjw,5o3o,0.8576604831421925
7qjw,5o3t,0.7359811192875572
7qjw,6hre,0.9030858476493989
7qjw,6hrf,0.6297012202100778
7qjw,6nwp,2.2211359466654415
7qjw,6nwq,0.8637987639763246
7qjw,6vhl,0.7998826601728022
7qjw,6vi3,0.860223719857534
7qjw,7mkf,0.9259652877732016
7qjw,7mkg,0.9901770648371896
7qjw,7mkh,1.054985512408529
7qjw,7nrq,0.983942809262494
7qjw,7nrs,1.3364592288098005
7qjw,7nrt,1.4371023042501914
7qjw,7nrv,0.9538025592257032
7qjw,7nrx,1.0315179377644266
7qjw,7qjv,1.1473984633798404
7qjw,7qjx,0.749423659665964
7qjw,7qjy,1.1312759049071288
7qjw,7qjz,0.913833780757321
7qjw,7qk1,1.2202821550924405
7qjw,7qk2,0.6051252932824285
7qjw,7qk5,1.4212546556473742
7qjw,7qki,1.466754140192484
7qjw,7qkj,1.636719305477504
7qjw,7qkk,1.2362944588432416
7qjw,7qkl,1.0688007191214033
7qjw,7qku,1.52795546509185
7qjw,7qkv,1.253012333016666
7qjw,7qkx,1.8872191547846016
7qjw,7ql0,1.593568756465699
7qjw,7ql1,1.296787917245593
7qjw,7ql4,1.2647303676324195
7qjw,7r4t,1.1278361766271112
7qjw,7r5h,0.9058837547554746
7qjw,7upe,1.1926586354833284
7qjw,7upf,1.1637063224786144
7qjw,7upg,1.1720046552517587
7qjw,7ymn,0.856106704560465
7qjw,8azu,0.8836963620791154
7qjw,8bgs,1.503639909072993
7qjw,8bgv,0.9466004108996341
7qjw,8byn,1.885953064397997
7qjw,8caq,1.908200767860666
7qjw,8cax,1.358480857825714
7qjw,8fug,0.5969332086243249
7qjw,8ore,1.0917452337175835
7qjw,8ot6,2.0810185539069783
7qjw,8ot9,1.9287164522396538
7qjw,8otc,1.4588524619032224
7qjw,8otg,1.703246567303457
7qjw,8oth,1.6544229043859602
7qjw,8oti,1.83095093593755
7qjw,8otj,0.8103133771873064
7qjw,8q27,1.3675225718758521
7qjw,8q2j,1.6955368056526094
7qjw,8q2k,1.223978065977256
7qjw,8q2l,0.5669263521433681
7qjw,8q7f,0.9194010026449189
7qjw,8q7l,0.46571457992372106
7qjw,8q7m,1.5014475352225298
7qjw,8q7p,1.4950686703403449
7qjw,8q7t,1.1495556786337082
7qjw,8q88,1.7363210978264452
7qjw,8q8c,0.9086994571851286
7qjw,8q8d,1.6547241739507972
7qjw,8q8e,1.2238428270797117
7qjw,8q8f,1.7804756590475432
7qjw,8q8l,1.394219981558726
7qjw,8q8m,1.274489490941982
7qjw,8q8r,1.3402363488159583
7qjw,8q8s,1.5367395202882765
7qjw,8q8u,0.7314531245172596
7qjw,8q8v,1.4103211649273755
7qjw,8q8w,0.9456407382442832
7qjw,8q8x,1.3593721904239133
7qjw,8q8y,0.5894093968831826
7qjw,8q8z,1.338942523461817
7qjw,8q97,0.6171187086054577
7qjw,8q98,1.2067459802498046
7qjw,8q99,0.6214813727122028
7qjw,8q9a,1.4374125606613835
7qjw,8q9b,1.1885333440583572
7qjw,8q9c,1.4365701767331769
7qjw,8q9d,1.8157587481176427
7qjw,8q9e,0.4315589907358346
7qjw,8q9f,1.9043237811665623
7qjw,8q9g,1.4354680322403195
7qjw,8q9h,1.740679007909853
7qjw,8q9i,1.9754457959762348
7qjw,8q9j,1.6460490432856254
7qjw,8q9k,1.2271485102762176
7qjw,8q9l,1.6813861475985352
7qjw,8q9m,2.3899691126566602
7qjw,8q9o,2.477324627295331
7qjw,8qcp,1.3948923000079552
7qjw,8qcr,0.7471660834825004
7qjw,8qjj,2.7727361030882993
7qjw,8seh,0.6900098587641017
7qjw,8sei,0.9542469096404658
7qjw,8uq7,1.6657981312543808
7qjw,8zwl,1.164713220774399
7qjw,8zwm,1.570424125677925
7qjw,8zx6,1.0904785320019335
7qjw,9b4l,1.158175383207221
7qjw,9b4m,1.1716915037219438
7qjw,9b4n,1.4217248156247315
7qjw,9b4o,0.7974352490057864
7qjw,9bbl,2.003103545468103
7qjw,9bbm,1.1867000609771938
7qjw,9bxi,1.0922981346686738
7qjw,9bxo,1.2614337194012142
7qjw,9bxq,1.1876727450096551
7qjw,9bxr,1.3131696160486013
7qjw,9cgx,1.2131602726610144
7qjw,9cgz,1.0787170035582785
7qjw,9czi,0.7869191307412828
7qjw,9czl,1.3321835195508613
7qjw,9eo7,1.5088907339255566
7qjw,9eo9,1.07600661201357
7qjw,9eoe,1.6393861702175148
7qjw,9eog,1.3962309995633397
7qjw,9eoh,1.2556222926433929
7qjw,9erm,2.048690454183122
7qjw,9ern,2.315655140338916
7qjw,9ero,2.0140293655739874
7qjw,9fh6,0.44148091048869836
7qjw,9h5g,0.8062932097231119
7qjw,9h5j,1.0331401836702898
7qjw,9hbb,1.878562893806062
7qjw,9o6v,1.5679812665195185
7qjw,9o6w,1.437539988657779
7qjw,9o6x,1.719052188789194
7qjw,9o6y,1.5349697015932418
7qjw,9o6z,1.2244115019449282
7qjw,9o76,1.4639671522785105
7qjw,9o79,1.450743731573697
7qjw,9o7b,1.7003941268746712
7qjw,9o7c,1.522746373693979
7qjw,9pgo,1.0500187675171788
7qjw,9r2f,0.6404694264035284
7qjw,9shs,1.4151422785214152
7qjw,9tzx,1.276432420848913
7qjx,10kr,0.40001975348273444
